ID,Price,Levy,Manufacturer,Model,Prod. year,Category,Leather interior,Fuel type,Engine volume,Mileage,Cylinders,Gear box type,Drive wheels,Doors,Wheel,Color,Airbags
45797249,45204,1017,HYUNDAI,Elantra,2017,Sedan,Yes,Petrol,2,31022 km,4.0,Automatic,Front,04-May,Left wheel,Grey,4
45751294,12701,749,HYUNDAI,Santa FE,2014,Jeep,Yes,Petrol,2.4,42280 km,4.0,Automatic,Front,04-May,Left wheel,Brown,12
45785545,4704,-,GAZ,3796,1984,Goods wagon,No,Petrol,5,100000 km,6.0,Manual,Rear,02-Mar,Left wheel,Brown,0
45682238,18503,1586,NISSAN,X-Terra,2010,Jeep,No,Petrol,4,190000 km,6.0,Automatic,4x4,04-May,Left wheel,Grey,8
45772044,14269,1053,TOYOTA,Sienna,2014,Sedan,Yes,Petrol,3.5,0 km,6.0,Automatic,Front,04-May,Left wheel,Grey,12
45814951,314,765,SUBARU,XV,2015,Jeep,Yes,Petrol,2,118848 km,4.0,Automatic,4x4,04-May,Left wheel,Red,12
45802305,43655,1091,HYUNDAI,H1,2016,Universal,Yes,Diesel,2.5,145631 km,4.0,Automatic,Front,04-May,Left wheel,Black,4
45794025,51589,-,TOYOTA,RAV 4,2016,Jeep,No,Petrol,2.5,25000 km,4.0,Tiptronic,Front,04-May,Left wheel,Silver,10
45791044,11290,-,TOYOTA,VOXY,2004,Minivan,No,Petrol,2,186000 km,4.0,Automatic,Front,04-May,Right-hand drive,White,6
45782406,17249,271,TOYOTA,Prius C,2014,Hatchback,No,Hybrid,1.5,64000 km,4.0,Variator,Front,04-May,Left wheel,White,12
45768501,157,784,CHEVROLET,Malibu,2017,Sedan,Yes,Petrol,1.5,0 km,4.0,Automatic,Front,04-May,Left wheel,Red,12
45710847,12544,-,DODGE,Caliber,2010,Universal,No,Petrol,2,135000 km,4.0,Variator,Front,04-May,Left wheel,Silver,6
45758474,1333,831,HYUNDAI,Sonata,2011,Sedan,Yes,Hybrid,2.4,142741 km,4.0,Automatic,Front,04-May,Left wheel,Silver,0
45809125,11481,345,TOYOTA,Aqua,2016,Hatchback,Yes,Hybrid,1.5,90812 km,4.0,Automatic,Front,04-May,Left wheel,Blue,4
45762374,10192,1869,BUICK,Enclave,2019,Sedan,Yes,Petrol,3.6,25706 km,6.0,Automatic,4x4,04-May,Left wheel,Black,12
45809350,23110,503,TOYOTA,Aqua,2012,Hatchback,Yes,Hybrid,1.5,120800 km,4.0,Automatic,Front,04-May,Left wheel,White,4
45796588,6272,-,VOLKSWAGEN,Golf 4,2003,Hatchback,No,Petrol,2,250000 km,4.0,Automatic,Front,04-May,Left wheel,Silver,8
45775406,7527,-,FORD,Transit,1997,Microbus,Yes,Diesel,2.5,1000 km,4.0,Manual,Rear,04-May,Left wheel,White,0
45664596,1882,382,HYUNDAI,Sonata,2014,Sedan,Yes,Hybrid,2.4,247835 km,4.0,Automatic,Front,04-May,Left wheel,Black,0
42022121,408,-,LEXUS,LX 570,2010,Jeep,Yes,Petrol,5.7,174000 km,8.0,Tiptronic,4x4,04-May,Left wheel,White,12
45789862,5645,-,BMW,316 i,1996,Sedan,No,Petrol,1.6,300000 km,4.0,Manual,Rear,04-May,Left wheel,Red,2
45647907,549,1104,AUDI,Q7,2015,Jeep,Yes,Petrol,3,71717 km,6.0,Automatic,4x4,04-May,Left wheel,Black,0
45810630,7370,364,CHEVROLET,Spark,2013,Minivan,Yes,Petrol,1,48143 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4
45814021,15681,585,HYUNDAI,Elantra,2013,Sedan,No,Petrol,1.8,138000 km,4.0,Automatic,Front,04-May,Left wheel,Grey,12
45732996,26262,1292,HYUNDAI,Sonata,2016,Sedan,Yes,LPG,3,153616 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4
45794218,15681,-,MERCEDES-BENZ,ML 350 ML350,2004,Jeep,Yes,LPG,3.7,238078 km,6.0,Tiptronic,4x4,04-May,Left wheel,Black,12
45787838,8154,-,HONDA,FIT,2007,Hatchback,No,Petrol,1.3,190000 km,4.0,Variator,Front,04-May,Right-hand drive,Grey,4
45812728,15994,1275,KIA,Optima,2019,Jeep,Yes,Petrol,2.4,11213 km,4.0,Automatic,Front,04-May,Left wheel,Red,12
45788147,10976,-,BMW,325,2000,Coupe,Yes,Petrol,2.5,45595 km,6.0,Manual,Rear,02-Mar,Left wheel,Black,8
45769765,21953,394,LEXUS,ES 300,2014,Sedan,Yes,Hybrid,2.5,131000 km,4.0,Automatic,Front,04-May,Left wheel,Black,12
45655681,941,308,TOYOTA,Prius,2014,Hatchback,Yes,Hybrid,1.8,270410 km,4.0,Automatic,Front,04-May,Left wheel,White,12
45809286,26613,833,CHEVROLET,Captiva,2015,Jeep,Yes,Diesel,2.2,69010 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4
45774803,11290,-,MERCEDES-BENZ,CLK 320,1999,Coupe,Yes,Petrol,3.2,237000 km,6.0,Tiptronic,Rear,02-Mar,Left wheel,Silver,12
45764819,862,1399,MERCEDES-BENZ,E 350,2010,Sedan,Yes,Diesel,3.5,239224 km,6.0,Automatic,4x4,04-May,Left wheel,Black,12
45811308,9252,917,BMW,X5,2013,Jeep,Yes,Diesel,3,88829 km,6.0,Automatic,4x4,04-May,Left wheel,Black,12
45757288,941,831,CHEVROLET,Malibu,2011,Sedan,Yes,Petrol,2.4,283806 km,4.0,Automatic,Front,04-May,Left wheel,Grey,12
45648540,3763,1850,MERCEDES-BENZ,ML 350,2008,Jeep,Yes,Diesel,3.5,366869 km,6.0,Automatic,4x4,04-May,Left wheel,Black,12
45757276,16308,1811,LEXUS,GX 470,2010,Jeep,Yes,Petrol,4.6,357246 km,8.0,Automatic,4x4,04-May,Left wheel,Grey,0
45798470,16308,1347,FORD,Escape,2008,Jeep,Yes,Hybrid,2.5,256000 km,4.0,Automatic,4x4,04-May,Left wheel,Sky blue,12
45770328,470,1399,MERCEDES-BENZ,E 350,2010,Sedan,Yes,Petrol,3.5,229904 km,6.0,Automatic,4x4,04-May,Left wheel,Black,12
44782457,20385,-,TOYOTA,Camry,2012,Sedan,No,Hybrid,2.5,320000 km,4.0,Variator,Front,04-May,Left wheel,White,6
45750680,784,640,BMW,328,2013,Sedan,Yes,Petrol,2,189259 km,4.0,Automatic,Rear,04-May,Left wheel,Black,12
45651588,10192,456,LEXUS,ES 350,2015,Sedan,Yes,Hybrid,2.5,40386 km,4.0,Automatic,Front,04-May,Left wheel,White,12
45731513,44517,1091,HYUNDAI,H1,2016,Universal,Yes,Diesel,2.5,124708 km,4.0,Automatic,Front,04-May,Left wheel,Grey,4
45805054,23104,642,HYUNDAI,Tucson,2012,Jeep,Yes,Diesel,2,148794 km,4.0,Automatic,Front,04-May,Left wheel,White,4
45785999,17249,777,FORD,Fusion,2014,Sedan,No,Petrol,2.5,92525 km,4.0,Automatic,Front,04-May,Left wheel,Silver,12
41096232,58018,-,TOYOTA,RAV 4 LIMITED,2016,Jeep,Yes,Hybrid,2.5,53000 km,4.0,Tiptronic,4x4,04-May,Left wheel,Blue,12
45465095,188,1079,TOYOTA,CHR,2018,Jeep,Yes,Petrol,2,23150 km,4.0,Automatic,Front,04-May,Left wheel,Grey,12
45766186,392,738,CHEVROLET,1500,2017,Jeep,Yes,Petrol,1.4,96792 km,4.0,Automatic,Front,04-May,Left wheel,Black,12
45803092,31747,639,HYUNDAI,Santa FE,2014,Jeep,Yes,Diesel,2,20900 km,4.0,Automatic,Front,04-May,Left wheel,Black,4
45797486,19933,531,HYUNDAI,Elantra,2012,Sedan,Yes,Petrol,1.6,134000 km,4.0,Automatic,Front,04-May,Left wheel,White,4
45815534,7527,-,MAZDA,Demio Sport,2004,Hatchback,No,Petrol,1.5,164004 km,4.0,Manual,Front,04-May,Right-hand drive,Blue,6
44132148,13000,3208,AUDI,S6,2007,Sedan,Yes,Petrol,5.2,108000 km,6.0,Tiptronic,4x4,04-May,Left wheel,White,6
45653494,706,490,HONDA,Insight,2011,Hatchback,Yes,Hybrid,1.3,288704 km,4.0,Automatic,Front,04-May,Left wheel,White,0
45803715,24183,639,HYUNDAI,Tucson,2014,Jeep,Yes,Diesel,2,42701 km,4.0,Automatic,Front,04-May,Left wheel,White,4
45793121,5328,760,CHEVROLET,Cruze,2010,Sedan,Yes,Petrol,1.8,41253 km,4.0,Automatic,Front,04-May,Left wheel,Carnelian red,4
45792637,4077,-,VOLKSWAGEN,Caddy,1997,Goods wagon,No,Diesel,1.9,194000 km,4.0,Manual,Front,02-Mar,Left wheel,Blue,2
45812754,549,1079,KIA,SOUL,2018,Sedan,Yes,Petrol,2,91283 km,4.0,Automatic,Front,04-May,Left wheel,White,12
45767508,862,1104,AUDI,Q7,2015,Jeep,Yes,Petrol,3,264014 km,6.0,Automatic,4x4,04-May,Left wheel,Black,0
45773270,627,1341,TOYOTA,Corolla,2006,Sedan,Yes,Petrol,1.8,479998 km,4.0,Automatic,Front,04-May,Left wheel,Silver,12
45764912,12388,1399,MERCEDES-BENZ,E 350,2010,Sedan,Yes,Diesel,3.5,189530 km,6.0,Automatic,4x4,04-May,Left wheel,Black,12
45768995,392,585,TOYOTA,Prius,2013,Sedan,Yes,Hybrid,1.8,114526 km,4.0,Automatic,Front,04-May,Left wheel,White,12
45771578,784,1327,TOYOTA,RAV 4,2018,Sedan,Yes,Petrol,2.5,59158 km,4.0,Automatic,Front,04-May,Left wheel,Grey,12
45791296,13000,-,VOLKSWAGEN,Touareg,2004,Jeep,Yes,Diesel,2.5,1000 km,6.0,Tiptronic,4x4,04-May,Left wheel,Silver,6
45803080,56845,1017,HYUNDAI,Santa FE,2017,Jeep,Yes,Diesel,2,88000 km,4.0,Automatic,Front,04-May,Left wheel,Grey,4
45623717,18189,777,TOYOTA,Camry,2014,Sedan,No,Petrol,2.5,147000 km,4.0,Tiptronic,Front,04-May,Left wheel,Black,10
44490494,3136,-,HONDA,Odyssey,2005,Minivan,No,Petrol,2.4,1111 km,4.0,Tiptronic,Front,04-May,Right-hand drive,Black,2
45781900,22000,-,HYUNDAI,H1,2007,Minivan,Yes,Diesel,2.5 Turbo,68000 km,4.0,Automatic,Rear,04-May,Left wheel,Yellow,2
45733147,11604,639,HYUNDAI,Sonata,2014,Sedan,Yes,LPG,2,291437 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4
45776994,17249,584,HYUNDAI,Elantra,2014,Sedan,No,Petrol,1.8,133502 km,4.0,Automatic,Front,04-May,Left wheel,Blue,0
45776418,6272,-,HONDA,FIT,2001,Hatchback,No,Petrol,1.3,169300 km,4.0,Variator,Front,04-May,Right-hand drive,Sky blue,2
45682224,75266,1292,BMW,X5,2016,Jeep,Yes,Petrol,3.0 Turbo,33600 km,6.0,Tiptronic,Rear,04-May,Left wheel,White,10
45799561,7213,-,MERCEDES-BENZ,A 170,2005,Hatchback,No,Petrol,1.7,180600 km,4.0,Tiptronic,Front,04-May,Left wheel,Golden,6
45642587,8000,875,TOYOTA,Vitz,2012,Hatchback,No,Petrol,1,80000 km,3.0,Variator,Front,04-May,Right-hand drive,Silver,2
45804430,113025,518,LEXUS,NX 300,2016,Jeep,Yes,Hybrid,2.5,32040 km,4.0,Automatic,Front,04-May,Left wheel,White,4
42855705,5331,-,NISSAN,March,2004,Hatchback,No,LPG,1.3,127000 km,4.0,Automatic,Front,04-May,Right-hand drive,Orange,4
45808858,2500,-,DAIHATSU,Feroza,1994,Jeep,No,Petrol,1.6,100000 km,4.0,Manual,4x4,02-Mar,Left wheel,Green,0
45803407,15681,891,HYUNDAI,Sonata,2016,Sedan,Yes,LPG,2,284189 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4
45804565,5331,-,MAZDA,Demio,2003,Sedan,No,Petrol,1.5,0 km,4.0,Automatic,Front,04-May,Right-hand drive,Blue,2
44724525,6899,2080,FORD,Transit,2000,Microbus,No,Diesel,2.5 Turbo,193000 km,4.0,Manual,Rear,04-May,Left wheel,Carnelian red,2
45810331,392,530,PORSCHE,Panamera,2015,Sedan,Yes,Hybrid,3,154936 km,6.0,Automatic,Rear,04-May,Left wheel,White,12
45805004,15957,836,HYUNDAI,Tucson,2010,Jeep,Yes,Diesel,2,140123 km,4.0,Automatic,Front,04-May,Left wheel,Black,4
45798349,18817,-,HONDA,Civic,2012,Sedan,Yes,Hybrid,1.5,180000 km,4.0,Variator,Front,04-May,Left wheel,Sky blue,8
45531003,14740,490,HONDA,Insight,2011,Hatchback,Yes,Hybrid,1.3,246574 km,4.0,Variator,Front,04-May,Left wheel,Beige,6
45768503,19444,-,NISSAN,Juke,2011,Jeep,No,Petrol,1.6 Turbo,112000 km,4.0,Tiptronic,4x4,04-May,Left wheel,Black,6
45769757,7213,1163,TOYOTA,Vitz,2010,Hatchback,No,Petrol,1.0 Turbo,133000 km,4.0,Automatic,Front,04-May,Right-hand drive,Black,8
45749408,5645,-,MITSUBISHI,Carisma,2001,Sedan,No,Petrol,1.6,258000 km,4.0,Manual,Rear,04-May,Left wheel,Blue,4
45796832,16778,1024,HYUNDAI,H1,2010,Minivan,Yes,Diesel,2.5,77102 km,4.0,Automatic,Front,04-May,Left wheel,Black,4
44348840,17562,-,FIAT,500L,2013,Jeep,No,Petrol,1.4,105445 km,4.0,Tiptronic,Front,04-May,Left wheel,Black,12
43642888,26343,934,TOYOTA,Camry SE,2015,Sedan,Yes,Petrol,2.5,47128 km,4.0,Automatic,Front,04-May,Left wheel,Black,8
45808865,98282,1714,FORD,Explorer,2017,Jeep,Yes,Petrol,3.5,20000 km,4.0,Automatic,Front,04-May,Left wheel,White,4
45771669,18189,473,CHEVROLET,Cruze L T,2014,Sedan,No,Petrol,1.4,66000 km,4.0,Tiptronic,Front,04-May,Left wheel,Black,12
45740142,16621,1296,TOYOTA,RAV 4,2008,Jeep,No,Petrol,2.4,113600 km,5.0,Automatic,Front,04-May,Left wheel,White,0
43705008,29166,-,HONDA,Civic,2016,Sedan,No,Petrol,2,44821 km,4.0,Manual,Front,04-May,Left wheel,White,6
45785205,3607,-,OPEL,Corsa,2000,Sedan,No,CNG,1.2,300000 km,4.0,Manual,Front,04-May,Left wheel,Purple,2
45794686,23521,765,FORD,Fusion TITANIUM,2015,Sedan,Yes,Petrol,2,77431 km,4.0,Tiptronic,Front,04-May,Left wheel,Grey,12
45804392,29254,751,JEEP,Compass,2013,Jeep,Yes,Petrol,2.4,76000 km,4.0,Automatic,Front,04-May,Left wheel,Black,4
44609440,77775,-,MERCEDES-BENZ,E 400,2017,Coupe,Yes,Petrol,3.0 Turbo,6200 km,6.0,Tiptronic,Rear,02-Mar,Left wheel,Blue,12
45797285,21395,629,HYUNDAI,I30,2015,Hatchback,Yes,Diesel,1.6,170000 km,4.0,Automatic,Front,04-May,Left wheel,White,4
44947805,23521,891,HYUNDAI,Elantra,2016,Sedan,No,Petrol,2,67200 km,4.0,Tiptronic,Front,04-May,Left wheel,Black,8
45730530,10349,1273,SSANGYONG,REXTON,2009,Jeep,Yes,Diesel,2.7,74277 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4
45646974,549,531,MINI,Cooper,2012,Hatchback,Yes,Petrol,1.6,104448 km,4.0,Automatic,Front,04-May,Left wheel,Brown,12
45766602,314,1017,MERCEDES-BENZ,E 300,2017,Sedan,Yes,Diesel,2,26802 km,4.0,Automatic,Rear,04-May,Left wheel,Black,12
45764559,784,382,CHEVROLET,Volt,2017,Hatchback,Yes,Hybrid,1.5,81440 km,4.0,Automatic,Front,04-May,Left wheel,Black,0
45758734,21326,730,MINI,Countryman S turbo,2016,Hatchback,Yes,Petrol,1.6 Turbo,26000 km,4.0,Automatic,4x4,04-May,Left wheel,Green,12
45751555,1960,1202,CHEVROLET,Equinox,2017,Jeep,Yes,Petrol,2.4,115573 km,4.0,Automatic,Front,04-May,Left wheel,White,12
44469366,7213,-,MITSUBISHI,Pajero IO,1999,Jeep,No,Petrol,1.8,135000 km,4.0,Automatic,4x4,02-Mar,Left wheel,Blue,4
45804506,43134,1018,JEEP,Grand Cherokee,2011,Jeep,Yes,Diesel,3,132255 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4
45642656,314,779,TOYOTA,Camry,2013,Sedan,Yes,Hybrid,2.5,225510 km,4.0,Automatic,Front,04-May,Left wheel,White,12
44894690,16900,531,MINI,Countryman,2012,Jeep,Yes,Petrol,1.6 Turbo,150354 km,4.0,Tiptronic,4x4,04-May,Left wheel,Brown,12
45809244,7464,247,HONDA,FIT,2014,Hatchback,Yes,Hybrid,1.3,114950 km,4.0,Automatic,Front,04-May,Left wheel,Blue,4
45781633,16308,-,FORD,Transit,2006,Microbus,No,Diesel,2.0 Turbo,22500 km,4.0,Manual,Front,04-May,Left wheel,White,2
45769953,470,1399,MERCEDES-BENZ,E 350,2010,Sedan,Yes,Petrol,3.5,229904 km,6.0,Automatic,4x4,04-May,Left wheel,Black,12
45646497,1646,919,BMW,535,2012,Sedan,Yes,Petrol,3,129834 km,6.0,Automatic,Rear,04-May,Left wheel,Blue,12
44879405,18817,-,HYUNDAI,Elantra,2014,Sedan,No,Petrol,1.8,150400 km,6.0,Tiptronic,Front,04-May,Left wheel,Carnelian red,6
45803867,28328,639,HYUNDAI,Tucson,2014,Jeep,Yes,Diesel,2,138451 km,4.0,Automatic,Front,04-May,Left wheel,White,4
45781650,24462,-,MERCEDES-BENZ,E 350 4 Matic AMG Packag,2008,Sedan,Yes,LPG,3.5,210000 km,6.0,Tiptronic,4x4,04-May,Left wheel,Silver,8
45803043,40057,891,HYUNDAI,Santa FE,2016,Jeep,Yes,Diesel,2,176927 km,4.0,Automatic,Front,04-May,Left wheel,Black,4
45719329,10036,585,VOLKSWAGEN,Passat SEL,2013,Sedan,Yes,Petrol,1.8 Turbo,62022 km,4.0,Tiptronic,Front,04-May,Left wheel,Blue,10
45659988,13328,1399,LEXUS,RX 450,2010,Jeep,Yes,Hybrid,3.5,186005 km,6.0,Automatic,4x4,04-May,Left wheel,Silver,12
45771831,15994,1172,MERCEDES-BENZ,E 350,2011,Coupe,Yes,Diesel,3.5,170429 km,6.0,Automatic,Rear,02-Mar,Left wheel,Silver,12
45757346,10349,790,CHEVROLET,Aveo,2009,Sedan,No,Petrol,1.6,58000 km,4.0,Automatic,Front,04-May,Left wheel,Carnelian red,7
45772440,627,1058,MERCEDES-BENZ,E 350,2012,Sedan,Yes,Diesel,3.5,318285 km,6.0,Automatic,4x4,04-May,Left wheel,Black,12
45810587,21796,1017,CHEVROLET,Orlando,2017,Jeep,Yes,LPG,2,27992 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4
45814932,5645,-,NISSAN,March,2003,Hatchback,Yes,Petrol,1.2,127000 km,4.0,Automatic,Front,04-May,Right-hand drive,Sky blue,6
45776777,8781,-,AUDI,A4,2002,Sedan,Yes,Petrol,3,265600 km,6.0,Manual,4x4,04-May,Left wheel,Silver,8
45802950,23138,707,HYUNDAI,Santa FE,2011,Jeep,Yes,Diesel,2,191836 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4
45759934,6272,-,MERCEDES-BENZ,E 240,2002,Sedan,Yes,Petrol,2.6,312000 km,6.0,Tiptronic,Rear,04-May,Right-hand drive,Silver,6
45812807,470,1249,TOYOTA,Camry,2017,Sedan,Yes,Petrol,2.5,90336 km,4.0,Automatic,Front,04-May,Left wheel,Black,12
45804362,43880,770,HYUNDAI,Tucson,2016,Jeep,Yes,Diesel,1.7,99881 km,4.0,Automatic,Front,04-May,Left wheel,Black,4
45793764,23592,-,TOYOTA,Prius,2013,Hatchback,No,Hybrid,1.8,114000 km,4.0,Variator,Front,04-May,Left wheel,White,12
45642385,5018,629,NISSAN,Juke,2015,Jeep,Yes,Petrol,1.6,111402 km,4.0,Automatic,4x4,04-May,Left wheel,Black,0
45732648,15681,891,HYUNDAI,Sonata,2016,Sedan,Yes,LPG,2,276546 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4
45802266,27093,777,HYUNDAI,H1,2014,Minivan,Yes,Diesel,2.5,189167 km,4.0,Automatic,Front,04-May,Left wheel,Grey,4
45768603,251,1750,TOYOTA,Highlander,2008,Jeep,Yes,Hybrid,3.3,318467 km,6.0,Automatic,4x4,04-May,Left wheel,Blue,12
45732668,12720,836,HYUNDAI,Sonata,2010,Sedan,Yes,Petrol,2,111293 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4
45773938,3450,915,BMW,535,2014,Sedan,Yes,Petrol,3,0 km,6.0,Automatic,Rear,04-May,Left wheel,Black,12
45228982,55,-,TOYOTA,Prius C 2013,2013,Hatchback,Yes,Hybrid,1.5,65000 km,4.0,Automatic,Front,04-May,Left wheel,Grey,2
45794837,15053,765,VOLKSWAGEN,Jetta,2015,Sedan,No,Petrol,2,60010 km,4.0,Tiptronic,Front,04-May,Left wheel,White,10
45815355,8154,1172,LEXUS,IS 350,2011,Sedan,Yes,Petrol,3.5,259066 km,6.0,Automatic,4x4,04-May,Left wheel,Silver,12
45768251,12544,345,TOYOTA,Prius,2016,Sedan,Yes,Hybrid,1.5,296104 km,4.0,Automatic,Front,04-May,Left wheel,Black,12
45797900,16308,-,TOYOTA,Aqua,2014,Hatchback,No,Hybrid,1.5,12800 km,4.0,Automatic,Front,04-May,Right-hand drive,White,4
45802690,19657,836,HYUNDAI,Santa FE,2010,Jeep,Yes,Diesel,2,188000 km,4.0,Automatic,Front,04-May,Left wheel,Grey,4
45813074,627,810,HYUNDAI,Elantra,2016,Sedan,Yes,Petrol,1.8,72629 km,4.0,Automatic,Front,04-May,Left wheel,Black,12
45794183,3900,-,HONDA,Odyssey,1999,Minivan,No,Petrol,2.3,68000 km,4.0,Automatic,Front,04-May,Right-hand drive,Silver,4
45811596,549,1694,MERCEDES-BENZ,G 550,2016,Jeep,Yes,Petrol,4,34960 km,8.0,Automatic,4x4,04-May,Left wheel,Black,12
45748853,30,-,NISSAN,Note,2005,Hatchback,No,Petrol,1.5,0 km,4.0,Automatic,Front,04-May,Right-hand drive,Grey,4
45777216,2700,-,HONDA,Civic,1995,Hatchback,No,Petrol,1.3,2000 km,4.0,Manual,Front,02-Mar,Left wheel,Silver,2
44454075,15053,-,FORD,Focus,2014,Sedan,No,Petrol,2,33000 km,4.0,Tiptronic,Front,04-May,Left wheel,Carnelian red,10
45772945,706,1296,TOYOTA,4Runner,2008,Jeep,Yes,Petrol,2.4,378774 km,4.0,Automatic,Front,04-May,Left wheel,Silver,12
45806922,2500,-,OPEL,Astra,1996,Sedan,No,Petrol,1.6,150000 km,4.0,Manual,Front,04-May,Left wheel,Red,0
45789905,6272,1829,KIA,Carnival,2007,Minivan,Yes,Diesel,2.9,58984 km,4.0,Automatic,Front,04-May,Left wheel,White,4
45785564,31361,-,MINI,Countryman s,2013,Jeep,No,Petrol,1.6 Turbo,88000 km,4.0,Tiptronic,4x4,04-May,Left wheel,Black,0
45816570,25089,-,LEXUS,HS 250h,2011,Sedan,Yes,Hybrid,2.5,86000 km,4.0,Automatic,Front,04-May,Left wheel,Blue,12
45769197,30734,1053,MERCEDES-BENZ,E 350,2014,Sedan,Yes,Diesel,3.5,200179 km,6.0,Automatic,4x4,04-May,Left wheel,Black,12
45797474,45436,1327,HYUNDAI,H1,2018,Universal,Yes,Diesel,2.5,45535 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4
45760134,2038,503,HONDA,FIT,2012,Sedan,Yes,Petrol,1.5,167158 km,4.0,Automatic,Front,04-May,Left wheel,Grey,0
45792451,27755,764,KIA,Optima,2016,Sedan,Yes,Diesel,1.7,30178 km,4.0,Automatic,Front,04-May,Left wheel,White,4
45731062,30326,1091,HYUNDAI,H1,2016,Universal,Yes,Diesel,2.5,40877 km,4.0,Automatic,Front,04-May,Left wheel,Grey,4
45732693,15053,765,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2,314523 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4
45809781,10506,1249,NISSAN,Altima,2017,Sedan,Yes,Petrol,2.5,45022 km,4.0,Automatic,Front,04-May,Left wheel,Black,12
45808452,1333,761,TOYOTA,Corolla,2010,Sedan,Yes,Petrol,1.8,116992 km,4.0,Automatic,Front,04-May,Left wheel,Silver,12
45733187,11290,891,HYUNDAI,Sonata,2016,Sedan,Yes,LPG,2,292837 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4
45776908,8467,-,SUZUKI,Escudo,1993,Jeep,No,Petrol,1.6,170000 km,4.0,Manual,4x4,04-May,Right-hand drive,Grey,2
45567237,784,528,NISSAN,Juke,2014,Jeep,Yes,Petrol,1.6,158280 km,4.0,Automatic,Front,04-May,Left wheel,White,0
45651298,40769,463,TOYOTA,Prius,2018,Hatchback,Yes,Hybrid,1.8,2102 km,4.0,Automatic,Front,04-May,Left wheel,White,12
45586951,14113,765,FORD,Focus,2015,Sedan,No,Petrol,2,54000 km,4.0,Automatic,Front,04-May,Left wheel,Carnelian red,6
45803227,15053,765,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2,272769 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4
45809573,240,584,OPEL,Vectra,2014,Sedan,No,LPG,1.8,20000 km,6.0,Manual,Rear,04-May,Left wheel,Black,0
45804491,39891,770,HYUNDAI,Tucson,2016,Jeep,Yes,Diesel,1.7,137445 km,4.0,Automatic,Front,04-May,Left wheel,Black,4
45798454,34497,-,AUDI,A6 premium plus,2013,Sedan,Yes,Petrol,3.0 Turbo,107000 km,6.0,Tiptronic,4x4,04-May,Left wheel,White,12
45729852,39750,730,SSANGYONG,Actyon,2016,Jeep,Yes,Diesel,1.6,72000 km,4.0,Automatic,Front,04-May,Left wheel,Red,4
45781438,5018,-,AUDI,A4,2001,Sedan,Yes,CNG,2.8,25000 km,6.0,Tiptronic,Front,04-May,Left wheel,Silver,8
45814814,13172,1024,SUBARU,Forester,2010,Jeep,No,Petrol,2.5,232000 km,4.0,Tiptronic,4x4,04-May,Left wheel,Silver,5
45802325,37125,1249,HYUNDAI,H1,2017,Universal,Yes,Diesel,2.5,168645 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4
45656545,11290,738,CHEVROLET,Cruze,2017,Sedan,Yes,Petrol,1.4 Turbo,148800 km,4.0,Tiptronic,Front,04-May,Left wheel,Red,12
45768497,2352,1466,FORD,F150,2014,Sedan,Yes,Petrol,5,170541 km,8.0,Automatic,Rear,04-May,Left wheel,Silver,12
45802250,35902,777,HYUNDAI,H1,2014,Minivan,Yes,Diesel,2.5,169109 km,4.0,Automatic,Front,04-May,Left wheel,Yellow,4
45809770,1960,777,NISSAN,Altima,2014,Sedan,Yes,Petrol,2.5,127918 km,4.0,Automatic,Front,04-May,Left wheel,Red,12
45770019,42651,1017,MERCEDES-BENZ,GLA 250,2017,Jeep,Yes,Petrol,2,44995 km,4.0,Automatic,4x4,04-May,Left wheel,Black,0
45809155,25274,503,TOYOTA,Aqua,2012,Hatchback,Yes,Hybrid,1.5,88836 km,4.0,Automatic,Front,04-May,Left wheel,White,4
45789388,19444,-,PORSCHE,Cayenne S,2003,Jeep,Yes,CNG,4.5,189000 km,8.0,Tiptronic,4x4,04-May,Left wheel,Black,8
45805181,36401,1017,HYUNDAI,Tucson,2017,Jeep,Yes,Diesel,2,149608 km,4.0,Automatic,Front,04-May,Left wheel,Grey,4
45802158,27463,1091,HYUNDAI,H1,2016,Universal,Yes,Diesel,2.5,203073 km,4.0,Automatic,Front,04-May,Left wheel,Grey,4
45809387,29087,694,CHEVROLET,Captiva,2014,Jeep,Yes,Diesel,2.2,120309 km,4.0,Automatic,Front,04-May,Left wheel,White,4
45804334,29075,749,JEEP,Compass,2014,Jeep,Yes,Petrol,2.4,126627 km,4.0,Automatic,Front,04-May,Left wheel,Brown,4
